Layer ID,Event ID,Loss
Demo 1 Beta Group Layer 1,770,217201.036753116
Demo 1 Beta Group Layer 1,771,736974.61428555
Demo 1 Beta Group Layer 1,772,496242.376688154
Demo 1 Beta Group Layer 1,773,444298.451177423
Demo 1 Beta Group Layer 1,774,617414.414112847
Demo 1 Beta Group Layer 1,775,922964.374637749
Demo 1 Beta Group Layer 1,776,564411.8530785
Demo 1 Beta Group Layer 1,777,459674.353051081
Demo 1 Beta Group Layer 1,778,178835.81492142
Demo 1 Beta Group Layer 1,779,957144.38064549
Demo 1 Beta Group Layer 1,780,34943.9461121836
Demo 1 Beta Group Layer 1,781,430241.26965875
Demo 1 Beta Group Layer 1,782,73903.9221631739
Demo 1 Beta Group Layer 1,783,113237.378642425
Demo 1 Beta Group Layer 1,784,145477.149159642
Demo 1 Beta Group Layer 1,785,111270.197083642
Demo 1 Beta Group Layer 1,786,979825.995689933
Demo 1 Beta Group Layer 1,787,1537977.7747358
Demo 1 Beta Group Layer 1,788,55629.3486712261
Demo 1 Beta Group Layer 1,789,229979.442661314
Demo 1 Beta Group Layer 1,790,332499.594973035
Demo 1 Beta Group Layer 1,791,355347.574851256
Demo 1 Beta Group Layer 1,792,569374.798774555
Demo 1 Beta Group Layer 1,793,112732.332705367
Demo 1 Beta Group Layer 1,794,206009.307840733
Demo 1 Beta Group Layer 1,795,172800.260887116
Demo 1 Beta Group Layer 1,796,927719.661718655
Demo 1 Beta Group Layer 1,797,1244979.25483898
Demo 1 Beta Group Layer 1,798,495556.960560976
Demo 1 Beta Group Layer 1,799,141178.748556884
Demo 1 Beta Group Layer 1,800,484465.548080385
Demo 1 Beta Group Layer 1,801,172244.48322622
Demo 1 Beta Group Layer 1,802,67935.5021393301
Demo 1 Beta Group Layer 1,803,889055.371411168
Demo 1 Beta Group Layer 1,804,138998.541893406
Demo 1 Beta Group Layer 1,805,896280.762859213
Demo 1 Beta Group Layer 1,806,326500.779536253
Demo 1 Beta Group Layer 1,807,441718.599454808
Demo 1 Beta Group Layer 1,808,210631.843093068
Demo 1 Beta Group Layer 1,809,465947.831226362
Demo 1 Beta Group Layer 1,810,639614.97730442
Demo 1 Beta Group Layer 1,811,293836.850097171
Demo 1 Beta Group Layer 1,812,315845.670748104
Demo 1 Beta Group Layer 1,813,1639789.28442394
Demo 1 Beta Group Layer 1,814,151286.849917694
Demo 1 Beta Group Layer 1,815,126596.506623123
Demo 1 Beta Group Layer 1,816,147822.291814618
Demo 1 Beta Group Layer 1,817,1379958.07555747
Demo 1 Beta Group Layer 1,818,228276.46351441
Demo 1 Beta Group Layer 1,819,1139879.04337993
Demo 1 Beta Group Layer 1,820,353271.708974861
Demo 1 Beta Group Layer 1,821,29936.9471903378
Demo 1 Beta Group Layer 1,822,20012.2799103633
Demo 1 Beta Group Layer 1,823,243107.000293502
Demo 1 Beta Group Layer 1,824,240576.19203296
Demo 1 Beta Group Layer 1,825,307121.835211727
Demo 1 Beta Group Layer 1,826,448611.01549741
Demo 1 Beta Group Layer 1,827,273174.051553327
Demo 1 Beta Group Layer 1,828,270091.612453542
Demo 1 Beta Group Layer 1,829,1628739.04864889
Demo 1 Beta Group Layer 1,830,188426.720736481
Demo 1 Beta Group Layer 1,831,153831.656410685
Demo 1 Beta Group Layer 1,832,520602.376536175
Demo 1 Beta Group Layer 1,833,375499.406262507
Demo 1 Beta Group Layer 1,834,443335.872031209
Demo 1 Beta Group Layer 1,835,254335.551202992
Demo 1 Beta Group Layer 1,836,704408.085546125
Demo 1 Beta Group Layer 1,837,237852.645333957
Demo 1 Beta Group Layer 1,838,921749.433768208
Demo 1 Beta Group Layer 1,839,352054.754680597
Demo 1 Beta Group Layer 1,840,74618.105700902
Demo 1 Beta Group Layer 1,841,221785.447630534
Demo 1 Beta Group Layer 1,842,243267.416644268
Demo 1 Beta Group Layer 1,843,31069.4743401779
Demo 1 Beta Group Layer 1,844,251502.314569733
Demo 1 Beta Group Layer 1,845,121994.882348944
Demo 1 Beta Group Layer 1,846,71246.3583237632
Demo 1 Beta Group Layer 1,847,69179.0060424473
Demo 1 Beta Group Layer 1,848,504577.767865438
Demo 1 Beta Group Layer 1,849,437181.552166362
Demo 1 Beta Group Layer 1,850,28946.6575012707
Demo 1 Beta Group Layer 1,851,532607.199508669
Demo 1 Beta Group Layer 1,852,120303.903934714
Demo 1 Beta Group Layer 1,853,290065.220027322
Demo 1 Beta Group Layer 1,854,1645530.78993392
Demo 1 Beta Group Layer 1,855,659326.483655739
Demo 1 Beta Group Layer 1,856,883776.270541352
Demo 1 Beta Group Layer 1,857,1179125.33683289
Demo 1 Beta Group Layer 1,858,768653.60222749
Demo 1 Beta Group Layer 1,859,1170756.17695065
Demo 1 Beta Group Layer 1,860,96308.2104273947
Demo 1 Beta Group Layer 1,861,61037.7955501869
Demo 1 Beta Group Layer 1,862,122079.997836837
Demo 1 Beta Group Layer 1,863,345749.816755473
Demo 1 Beta Group Layer 1,864,125736.722125676
Demo 1 Beta Group Layer 1,865,871207.370966265
Demo 1 Beta Group Layer 1,866,169028.680560006
Demo 1 Beta Group Layer 1,867,589798.255435321
Demo 1 Beta Group Layer 1,868,1267346.2540163
Demo 1 Beta Group Layer 1,869,365096.076528655
Demo 1 Beta Group Layer 1,870,85093.8934619784
Demo 1 Beta Group Layer 1,871,307068.231100688
Demo 1 Beta Group Layer 1,872,91643.6440258754
Demo 1 Beta Group Layer 1,873,732881.009118956
Demo 1 Beta Group Layer 1,874,95061.8848440164
Demo 1 Beta Group Layer 1,875,330748.831036648
Demo 1 Beta Group Layer 1,876,144322.083266956
Demo 1 Beta Group Layer 1,877,1803141.7099466
Demo 1 Beta Group Layer 1,878,121244.342337432
Demo 1 Beta Group Layer 1,879,493095.334790023
Demo 1 Beta Group Layer 1,880,1308275.56663423
Demo 1 Beta Group Layer 1,881,153425.274615974
Demo 1 Beta Group Layer 1,882,251268.156752576
Demo 1 Beta Group Layer 1,883,370102.061609209
Demo 1 Beta Group Layer 1,884,67356.83564541
Demo 1 Beta Group Layer 1,885,91735.7379980361
Demo 1 Beta Group Layer 1,886,533701.203482114
Demo 1 Beta Group Layer 1,887,878854.367243771
Demo 1 Beta Group Layer 1,888,204371.986055045
Demo 1 Beta Group Layer 1,889,154288.294833588
Demo 1 Beta Group Layer 1,890,187066.515112218
Demo 1 Beta Group Layer 1,891,578954.427765518
Demo 1 Beta Group Layer 1,892,154361.434833163
Demo 1 Beta Group Layer 1,893,125022.843294522
Demo 1 Beta Group Layer 1,894,321777.589105207
Demo 1 Beta Group Layer 1,895,44865.9234457545
Demo 1 Beta Group Layer 1,896,203280.057618937
Demo 1 Beta Group Layer 1,897,185399.626471939
Demo 1 Beta Group Layer 1,898,3833600.94065336
Demo 1 Beta Group Layer 1,899,596831.124688331
Demo 1 Beta Group Layer 1,900,195637.471702564
Demo 1 Beta Group Layer 1,901,608322.554603537
Demo 1 Beta Group Layer 1,902,42082.5444529916
Demo 1 Beta Group Layer 1,903,115253.459511141
Demo 1 Beta Group Layer 1,904,255770.623055695
Demo 1 Beta Group Layer 1,905,122362.831719056
Demo 1 Beta Group Layer 1,906,517980.827159663
Demo 1 Beta Group Layer 1,907,138275.340013331
Demo 1 Beta Group Layer 1,908,448328.578562073
Demo 1 Beta Group Layer 1,909,1222366.1385874
Demo 1 Beta Group Layer 1,910,530971.02986468
Demo 1 Beta Group Layer 1,911,86291.308974085
Demo 1 Beta Group Layer 1,912,505465.031254471
Demo 1 Beta Group Layer 1,913,273713.618389077
Demo 1 Beta Group Layer 1,914,155442.086489467
Demo 1 Beta Group Layer 1,915,304388.084554374
Demo 1 Beta Group Layer 1,916,390421.359384237
Demo 1 Beta Group Layer 1,917,93150.0510498992
Demo 1 Beta Group Layer 1,918,133379.794345425
Demo 1 Beta Group Layer 1,919,273880.875092906
Demo 1 Beta Group Layer 1,920,257707.05237997
Demo 1 Beta Group Layer 1,921,744822.944355818
Demo 1 Beta Group Layer 1,922,624350.977256119
Demo 1 Beta Group Layer 1,923,285196.810954166
Demo 1 Beta Group Layer 1,924,306055.416431979
Demo 1 Beta Group Layer 1,925,66864.604085965
Demo 1 Beta Group Layer 1,926,155131.657451134
Demo 1 Beta Group Layer 1,927,72650.5303632815
Demo 1 Beta Group Layer 1,928,750506.259667184
Demo 1 Beta Group Layer 1,929,4590845.46346749
Demo 1 Beta Group Layer 1,930,754028.684569307
Demo 1 Beta Group Layer 1,931,142784.590447358
Demo 1 Beta Group Layer 1,932,380003.239582853
Demo 1 Beta Group Layer 1,933,945644.448465371
Demo 1 Beta Group Layer 1,934,493381.245572894
Demo 1 Beta Group Layer 1,935,154448.867560615
Demo 1 Beta Group Layer 1,936,297630.847729617
Demo 1 Beta Group Layer 1,937,344887.744859822
Demo 1 Beta Group Layer 1,938,123652.206663909
Demo 1 Beta Group Layer 1,939,90102.2204538992
Demo 1 Beta Group Layer 1,940,1287951.63696691
Demo 1 Beta Group Layer 1,941,266714.180847243
Demo 1 Beta Group Layer 1,942,102340.284047774
Demo 1 Beta Group Layer 1,943,34958.2095086554
Demo 1 Beta Group Layer 1,944,552947.859680471
Demo 1 Beta Group Layer 1,945,264740.34844648
Demo 1 Beta Group Layer 1,946,1379780.88005623
Demo 1 Beta Group Layer 1,947,227176.3672061
Demo 1 Beta Group Layer 1,948,67508.7902513253
Demo 1 Beta Group Layer 1,949,329011.888609329
Demo 1 Beta Group Layer 1,950,242876.649447793
Demo 1 Beta Group Layer 1,951,75307.1796138844
Demo 1 Beta Group Layer 1,952,628764.532738658
Demo 1 Beta Group Layer 1,953,142278.926131961
Demo 1 Beta Group Layer 1,954,305520.332284256
Demo 1 Beta Group Layer 1,955,671563.082536125
Demo 1 Beta Group Layer 1,956,271416.018713417
Demo 1 Beta Group Layer 1,957,1466382.88082592
Demo 1 Beta Group Layer 1,958,147742.553924221
Demo 1 Beta Group Layer 1,959,754224.779199808
Demo 1 Beta Group Layer 1,960,387709.296080657
Demo 1 Beta Group Layer 1,961,879855.368642109
Demo 1 Beta Group Layer 1,962,861538.204824556
Demo 1 Beta Group Layer 1,963,29421.3846831158
Demo 1 Beta Group Layer 1,964,1184351.06815553
Demo 1 Beta Group Layer 1,965,95377.0255212189
Demo 1 Beta Group Layer 1,966,378469.994876746
Demo 1 Beta Group Layer 1,967,684683.39760617
Demo 1 Beta Group Layer 1,968,447925.315804747
Demo 1 Beta Group Layer 1,969,65133.7629961173
Demo 1 Beta Group Layer 1,970,393993.264894277
Demo 1 Beta Group Layer 1,971,53863.5373677742
Demo 1 Beta Group Layer 1,972,399346.613652722
Demo 1 Beta Group Layer 1,973,271329.204826902
Demo 1 Beta Group Layer 1,974,407803.87595055
Demo 1 Beta Group Layer 1,975,1046654.3913956
Demo 1 Beta Group Layer 1,976,59981.4415518094
Demo 1 Beta Group Layer 1,977,512217.845597312
Demo 1 Beta Group Layer 1,978,367248.695349065
Demo 1 Beta Group Layer 1,979,1197101.21088173
Demo 1 Beta Group Layer 1,980,1040731.46999629
Demo 1 Beta Group Layer 1,981,634938.886725685
Demo 1 Beta Group Layer 1,982,410066.897037395
Demo 1 Beta Group Layer 1,983,137276.149450334
Demo 1 Beta Group Layer 1,984,177269.326611608
Demo 1 Beta Group Layer 1,985,139333.281909062
Demo 1 Beta Group Layer 1,986,506429.417288458
Demo 1 Beta Group Layer 1,987,526210.674548701
Demo 1 Beta Group Layer 1,988,41225.8616119458
Demo 1 Beta Group Layer 1,989,122169.014792841
Demo 1 Beta Group Layer 1,990,139483.129431792
Demo 1 Beta Group Layer 1,991,18516.8262146653
Demo 1 Beta Group Layer 1,992,160513.058667323
Demo 1 Beta Group Layer 1,993,54696.0353679253
Demo 1 Beta Group Layer 1,994,99088.4439994222
Demo 1 Beta Group Layer 1,995,211723.820741425
Demo 1 Beta Group Layer 1,996,1405911.41017424
Demo 1 Beta Group Layer 1,997,251180.692837076
Demo 1 Beta Group Layer 1,998,89007.6996079557
Demo 1 Beta Group Layer 1,999,104519.573255247
Demo 1 Beta Group Layer 1,1000,69471.9949058878
Demo 1 Beta Group Layer 2,1,234531.213530925
Demo 1 Beta Group Layer 2,2,167048.840581788
Demo 1 Beta Group Layer 2,3,889208.126558467
Demo 1 Beta Group Layer 2,4,223317.970325162
Demo 1 Beta Group Layer 2,5,128398.711417082
Demo 1 Beta Group Layer 2,6,58425.985988825
Demo 1 Beta Group Layer 2,7,1261095.38712294
Demo 1 Beta Group Layer 2,8,404375.950001742
Demo 1 Beta Group Layer 2,9,390370.347892793
Demo 1 Beta Group Layer 2,10,209787.602498201
Demo 1 Beta Group Layer 2,11,905629.423265119
Demo 1 Beta Group Layer 2,12,211530.805871642
Demo 1 Beta Group Layer 2,13,796121.016727618
Demo 1 Beta Group Layer 2,14,510596.414021839
Demo 1 Beta Group Layer 2,15,333513.713188568
Demo 1 Beta Group Layer 2,16,104481.311118371
Demo 1 Beta Group Layer 2,17,557545.507038773
Demo 1 Beta Group Layer 2,18,425337.891093247
Demo 1 Beta Group Layer 2,19,1072347.30400022
Demo 1 Beta Group Layer 2,20,281944.587634301
Demo 1 Beta Group Layer 2,21,947954.213976999
Demo 1 Beta Group Layer 2,22,216348.570004639
Demo 1 Beta Group Layer 2,23,79569.1900020141
Demo 1 Beta Group Layer 2,24,370885.820580676
Demo 1 Beta Group Layer 2,25,90418.3245428862
Demo 1 Beta Group Layer 2,26,209272.916004345
Demo 1 Beta Group Layer 2,27,560975.783954563
Demo 1 Beta Group Layer 2,28,219377.259252275
Demo 1 Beta Group Layer 2,29,109390.979497891
Demo 1 Beta Group Layer 2,30,433018.231763098
Demo 1 Beta Group Layer 2,31,61792.8172704954
Demo 1 Beta Group Layer 2,32,373822.22913826
Demo 1 Beta Group Layer 2,33,279450.101653135
Demo 1 Beta Group Layer 2,34,213024.266249342
Demo 1 Beta Group Layer 2,35,6657862.06178646
Demo 1 Beta Group Layer 2,36,166125.459845334
Demo 1 Beta Group Layer 2,37,7699183.72562507
Demo 1 Beta Group Layer 2,38,444739.852850451
Demo 1 Beta Group Layer 2,39,321585.450743424
Demo 1 Beta Group Layer 2,40,899581.512103048
Demo 1 Beta Group Layer 2,41,1800523.40158684
Demo 1 Beta Group Layer 2,42,305442.613770211
Demo 1 Beta Group Layer 2,43,31418.4070834987
Demo 1 Beta Group Layer 2,44,377632.568000047
Demo 1 Beta Group Layer 2,45,426955.322850677
Demo 1 Beta Group Layer 2,46,131993.936428773
Demo 1 Beta Group Layer 2,47,92090.2364633344
Demo 1 Beta Group Layer 2,48,766839.464497927
Demo 1 Beta Group Layer 2,49,214183.146156511
Demo 1 Beta Group Layer 2,50,28678.8800933418
Demo 1 Beta Group Layer 2,51,325682.866077837
Demo 1 Beta Group Layer 2,52,340990.993637369
Demo 1 Beta Group Layer 2,53,250520.539647755
Demo 1 Beta Group Layer 2,54,51282.6090321844
Demo 1 Beta Group Layer 2,55,66305.4338587952
Demo 1 Beta Group Layer 2,56,715970.697237829
Demo 1 Beta Group Layer 2,57,219642.392300365
Demo 1 Beta Group Layer 2,58,324195.78998137
Demo 1 Beta Group Layer 2,59,712875.441076384
Demo 1 Beta Group Layer 2,60,160946.151293819
Demo 1 Beta Group Layer 2,61,57663.7080368657
Demo 1 Beta Group Layer 2,62,510032.590357111
Demo 1 Beta Group Layer 2,63,139613.260134123
Demo 1 Beta Group Layer 2,64,95231.9070222254
Demo 1 Beta Group Layer 2,65,92979.555124113
Demo 1 Beta Group Layer 2,66,191032.016077285
Demo 1 Beta Group Layer 2,67,542547.229044001
Demo 1 Beta Group Layer 2,68,809401.008016537
Demo 1 Beta Group Layer 2,69,60889.9664735911
Demo 1 Beta Group Layer 2,70,181852.792805944
Demo 1 Beta Group Layer 2,71,79640.4147063304
Demo 1 Beta Group Layer 2,72,255472.062975802
Demo 1 Beta Group Layer 2,73,413945.920666916
Demo 1 Beta Group Layer 2,74,1525103.31457697
Demo 1 Beta Group Layer 2,75,698690.019486884
Demo 1 Beta Group Layer 2,76,958153.755224941
Demo 1 Beta Group Layer 2,77,706168.563119659
Demo 1 Beta Group Layer 2,78,70587.2792996177
Demo 1 Beta Group Layer 2,79,534237.437267746
Demo 1 Beta Group Layer 2,80,231001.908472878
Demo 1 Beta Group Layer 2,81,347352.667477562
Demo 1 Beta Group Layer 2,82,229057.42091354
Demo 1 Beta Group Layer 2,83,154330.94683569
Demo 1 Beta Group Layer 2,84,105505.820712648
Demo 1 Beta Group Layer 2,85,210749.805291345
Demo 1 Beta Group Layer 2,86,426782.26191078
Demo 1 Beta Group Layer 2,87,87163.0027069111
Demo 1 Beta Group Layer 2,88,170921.727726272
Demo 1 Beta Group Layer 2,89,646983.438980548
Demo 1 Beta Group Layer 2,90,298848.975725607
Demo 1 Beta Group Layer 2,91,174494.956598862
Demo 1 Beta Group Layer 2,92,1779959.97173116
Demo 1 Beta Group Layer 2,93,91990.7447900586
Demo 1 Beta Group Layer 2,94,20933.2770543179
Demo 1 Beta Group Layer 2,95,366650.760711653
Demo 1 Beta Group Layer 2,96,429259.530898202
Demo 1 Beta Group Layer 2,97,2228929.70289077
Demo 1 Beta Group Layer 2,98,141469.669171748
Demo 1 Beta Group Layer 2,99,692666.123903868
Demo 1 Beta Group Layer 2,100,1827396.34077873
Demo 1 Beta Group Layer 2,101,721130.13616068
Demo 1 Beta Group Layer 2,102,1424679.21458001
Demo 1 Beta Group Layer 2,103,275036.767670653
Demo 1 Beta Group Layer 2,104,544742.956142935
Demo 1 Beta Group Layer 2,105,338350.925767404
Demo 1 Beta Group Layer 2,106,97669.9381687548
Demo 1 Beta Group Layer 2,107,104550.927028736
Demo 1 Beta Group Layer 2,108,369873.771163673
Demo 1 Beta Group Layer 2,109,237419.383269839
Demo 1 Beta Group Layer 2,110,729215.082369806
Demo 1 Beta Group Layer 2,111,351758.357511099
Demo 1 Beta Group Layer 2,112,1271937.70155513
Demo 1 Beta Group Layer 2,113,100349.896499339
Demo 1 Beta Group Layer 2,114,117568.098118949
Demo 1 Beta Group Layer 2,115,240816.361843207
Demo 1 Beta Group Layer 2,116,116802.226195739
Demo 1 Beta Group Layer 2,117,674964.513411185
Demo 1 Beta Group Layer 2,118,66412.2782132795
Demo 1 Beta Group Layer 2,119,926652.342633884
Demo 1 Beta Group Layer 2,120,357567.096536043
Demo 1 Beta Group Layer 2,121,185215.601207542
Demo 1 Beta Group Layer 2,122,934324.634125331
Demo 1 Beta Group Layer 2,123,231949.352359238
Demo 1 Beta Group Layer 2,124,116232.062245629
Demo 1 Beta Group Layer 2,125,280817.3845525
Demo 1 Beta Group Layer 2,126,1027804.43148985
Demo 1 Beta Group Layer 2,127,189439.132106125
Demo 1 Beta Group Layer 2,128,62441.755432187
Demo 1 Beta Group Layer 2,129,229732.48907284
Demo 1 Beta Group Layer 2,130,270394.698161643
Demo 1 Beta Group Layer 2,131,619065.114387825
Demo 1 Beta Group Layer 2,132,579265.571156946
Demo 1 Beta Group Layer 2,133,134554.568901923
Demo 1 Beta Group Layer 2,134,344799.784551179
Demo 1 Beta Group Layer 2,135,746946.56971477
Demo 1 Beta Group Layer 2,136,520946.393638862
Demo 1 Beta Group Layer 2,137,329569.15944499
Demo 1 Beta Group Layer 2,138,101889.729922109
Demo 1 Beta Group Layer 2,139,746964.222764278
Demo 1 Beta Group Layer 2,140,923699.445225807
Demo 1 Beta Group Layer 2,141,518057.26569159
Demo 1 Beta Group Layer 2,142,289975.307329221
Demo 1 Beta Group Layer 2,143,644481.491553061
Demo 1 Beta Group Layer 2,144,105621.006091426
Demo 1 Beta Group Layer 2,145,200014.74002181
Demo 1 Beta Group Layer 2,146,105182.164362977
Demo 1 Beta Group Layer 2,147,458233.972773467
Demo 1 Beta Group Layer 2,148,186914.730510481
Demo 1 Beta Group Layer 2,149,181904.944399492
Demo 1 Beta Group Layer 2,150,302707.344753733
Demo 1 Beta Group Layer 2,151,205929.958352358
Demo 1 Beta Group Layer 2,152,672724.708763837
Demo 1 Beta Group Layer 2,153,348159.876159979
Demo 1 Beta Group Layer 2,154,191580.637647661
Demo 1 Beta Group Layer 2,155,996635.039317356
Demo 1 Beta Group Layer 2,156,19286.6645417286
Demo 1 Beta Group Layer 2,157,641542.381353816
Demo 1 Beta Group Layer 2,158,2254330.72723025
Demo 1 Beta Group Layer 2,159,940432.640392992
Demo 1 Beta Group Layer 2,160,100607.104450222
Demo 1 Beta Group Layer 2,161,234459.955799981
Demo 1 Beta Group Layer 2,162,630269.449147177
Demo 1 Beta Group Layer 2,163,408004.052703002
Demo 1 Beta Group Layer 2,164,125272.793789129
Demo 1 Beta Group Layer 2,165,114637.248434658
Demo 1 Beta Group Layer 2,166,110664.885001066
Demo 1 Beta Group Layer 2,167,132973.184616532
Demo 1 Beta Group Layer 2,168,145521.080999672
Demo 1 Beta Group Layer 2,169,219763.08242052
Demo 1 Beta Group Layer 2,170,570874.062388484
Demo 1 Beta Group Layer 2,171,450363.224181353
Demo 1 Beta Group Layer 2,172,220956.40632544
Demo 1 Beta Group Layer 2,173,1638602.54066818
Demo 1 Beta Group Layer 2,174,212845.935532034
Demo 1 Beta Group Layer 2,175,62925.0337753032
Demo 1 Beta Group Layer 2,176,177608.922850558
Demo 1 Beta Group Layer 2,177,644281.011056803
Demo 1 Beta Group Layer 2,178,1054079.60771458
Demo 1 Beta Group Layer 2,179,293941.456455204
Demo 1 Beta Group Layer 2,180,164763.932140993
Demo 1 Beta Group Layer 2,181,734655.726331336
Demo 1 Beta Group Layer 2,182,1260477.97742919
Demo 1 Beta Group Layer 2,183,953756.164016609
Demo 1 Beta Group Layer 2,184,217962.999129588
Demo 1 Beta Group Layer 2,185,58516.7359878151
Demo 1 Beta Group Layer 2,186,1077699.81257463
Demo 1 Beta Group Layer 2,187,120820.756142241
Demo 1 Beta Group Layer 2,188,168175.868980456
Demo 1 Beta Group Layer 2,189,243328.682744817
Demo 1 Beta Group Layer 2,190,223798.835523647
Demo 1 Beta Group Layer 2,191,6249795.7017975
Demo 1 Beta Group Layer 2,192,1298586.36825971
Demo 1 Beta Group Layer 2,193,45586.575363714
Demo 1 Beta Group Layer 2,194,498281.932940062
Demo 1 Beta Group Layer 2,195,96420.8687352926
Demo 1 Beta Group Layer 2,196,671155.35210636
Demo 1 Beta Group Layer 2,197,1711509.61347608
Demo 1 Beta Group Layer 2,198,71115.4880918201
Demo 1 Beta Group Layer 2,199,2650147.58803347
